,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
b0753,0.017969228677806457,-0.018325868400301686,0.016776200193703007,-0.00666319572902847,0.023477683300168996,0.07503843422580402,0.005691485820374424,-0.004141634732156095,-0.006516540301350347,0.018370117769608976,0.0010624236174610227,-0.008268724778594968,-0.00452229627640234,0.00665515032117982,-0.01676385540996457,0.01451622658725908,-0.011573906691019804,-0.0011897770906558816,-0.020238793160024547,0.008377709606521077
b0754,-0.005239264070631865,-0.005693011117836645,0.012023725829885257,-0.0018137014200288449,0.0012754206823848537,0.004425917800537527,9.775457708701998e-05,0.02616810238712032,-0.011142899622713897,0.006801309384490385,-0.025656675964890695,-0.005014172421261128,0.0067563617473366915,0.01096994918808534,-0.01201853495502371,0.00027085844960926157,0.011085628543432013,-0.005997799688074851,0.04761425390256143,-0.006439418321325931
b0755,0.014320651439941892,0.02106777720937317,0.015032157733702946,0.013800986429873085,0.008390897213442564,0.003136855662197328,0.00015515416694935247,0.00030511288337952417,0.015734124662552567,-0.01193378300970069,-0.0008396215468294627,-0.004805114799369551,-0.0025893143635460658,0.018639836295609925,-0.009299770497999944,-0.005183509320962868,0.0001302814607974539,0.0037642738742612665,-0.011175920513718886,0.025406115886293545
b0756,0.0017045333736639906,0.004692196356654355,-0.00581962852722239,-0.011525377824310581,0.0010824103310439687,0.010647143207465716,-0.0006879420736300019,-0.018944978575788085,-0.018115836750797143,-0.007056029881793773,-0.015362754577334723,0.0018695822051544133,0.002715470304529114,0.0011843142519463925,0.0044983856153549395,-0.0175544384751101,-0.001304471721366975,0.007513697498424546,-0.0008427227592138323,0.006452371603740329
b0757,-0.013021686821194955,0.006335817980295297,-0.005527485889384473,0.01554821108148698,0.0006089987921383264,0.012523790513475809,0.007280245491445168,-0.004796227120226056,-0.020515724421663876,-0.006502235678825743,-0.011506426683567243,-0.0010582659668265746,0.0012709789770253012,-0.009490015683783498,0.023672016620480664,-0.01863863941757536,0.002765559376186514,-0.005939756913377387,-0.006674184079009579,0.006573330582961126
b0758,-0.002350449213493812,-0.010426743091875848,-0.0047726089148553905,0.013761629699358315,0.0032067609345208074,0.006259233661190125,-0.004345466742167691,0.0013835551895233637,-0.022058320977738643,-0.009313965683964559,-0.013889671912838322,0.005010271394789624,0.006377990321074097,0.0063191846714585375,0.023522873537315678,-0.0061623764683264755,-0.009456320561396067,-0.012499484925233157,-0.01156776278634178,0.009554828871679728
b0759,0.004737619505402831,-0.0023062128794676257,1.5124592214908799e-05,0.01333571722753473,0.008913738493384296,0.003011841018412935,-0.003321104859404344,0.0010109416424619645,-0.007233773652326734,-0.0008875725231879268,-0.01755548368854508,0.009379208799835274,0.01057075399115223,1.9856969363052966e-05,0.019365526438312866,0.004726626438682155,-0.024110037743519563,-0.006333961015504078,-0.014272338946615119,0.008295309534558861
b0760,-0.02356115598666472,0.007963659839449487,0.0008077631901880959,-0.009239234056519344,0.005831685414043307,-0.003895083726620303,-0.004245046123359964,-0.0207014100028633,-0.010560460186494838,-0.010385164803437754,-0.019609033428317272,-0.02146825855049456,0.005251986567202432,-0.007712350060481431,-0.0038390139841172977,-0.006060922459186635,-0.028081585103522662,0.011804519254226173,0.01957369014552264,0.004661287382599394
b0761,-0.005788800852779201,0.005472464215243254,0.0015359042092806475,-0.005022975582288248,0.000434216454910423,0.0004975251034321577,0.002323841557681088,0.011260128927232016,-0.012791077744861403,-0.004746317545471133,-0.013563581151102323,-0.0005906395520691301,0.0020966353558412552,-0.002905991000047085,-0.0025789076919115646,-0.00324230801924747,-0.014022601828592924,0.008824627979327693,-0.0018234731702007727,0.001395993305518297
b0762,0.004735795518939957,0.02449614659227488,0.020412112393613537,-0.04259161464471248,0.010912286218192431,-0.009345991980817666,0.007326320879531724,0.08529306434206554,0.0001526120530881025,0.011001201930038845,-0.015745924991643213,-0.019399973941901922,-0.0014893642961312746,-0.05585821257311872,0.011427766620449193,-0.02544829911094598,0.017152859986620226,0.004792924422549977,0.0068256197717642755,0.0020318893970541446
b0763,-0.009597779367123806,0.012871362038977895,-0.00046428443390495046,0.02430592112364821,0.004262650492799558,0.009618839534612319,0.03507587028444893,-0.003171261619725678,0.0005549218740020759,0.01035373473359504,0.02485706835891814,0.007242959767196778,0.06642775350052303,-0.004904755209117431,-0.00777055550363693,-0.01705298429851284,0.02860943894412386,-0.03830962008137474,-0.013368701022712917,-0.01011320991187173
b0764,-0.003385413276191352,0.0037051205566815226,-0.005494893787910307,0.021646544095813024,-0.005062790135963622,0.0070136433661756575,0.025689745071627454,-0.009608591241446461,-0.003808077699656764,-0.004237444919713678,0.021506761786502574,0.0015102695143695305,0.050937729466064556,-0.008131135938806764,-0.0019140812668177474,-0.010874799040084461,0.003108186578428175,-0.014722165304165903,-0.003482521526611778,-0.011387743029516595
b0765,0.002413634217137503,0.012261679641587146,-0.005725832446409494,0.03222901603337131,-0.007936433451037754,0.0031724128478348174,0.023305740464592273,-0.014321944306182187,-0.00034690484913987786,-0.006430750158405449,0.01774338261182961,0.0009327115369504089,0.03084544904647355,-0.00744863159656932,-0.007401525577516442,-0.007318651523828685,0.0001237937576109091,0.0017220602333550658,-0.0029505115183654524,-0.004560806829937493
b0766,0.000853178188993607,0.014688817940807737,-0.015672208218288783,-0.0013230011431121951,0.006258735302412683,-0.004944103260362521,-0.006365526153412524,-0.001284831234621384,0.0007950531989502147,-0.0013230625193718824,-0.012405803985592774,-0.0024848719938282307,-0.004637022006816797,-0.009216378592626329,-0.0011973215015910212,-0.007553238454452148,0.00588641490546154,-0.009283707219782791,-0.007496644149691109,0.0026873926573136647
b0767,-0.005014364654435462,0.0053672385878569965,0.010989062539701102,0.013102561871988877,-0.0018840627014510242,0.02970697976703887,-0.002860724830218869,-0.0057994285351259155,-0.015727911576761122,-0.005433741477268668,-0.020859091604555752,-0.0027071802138973217,0.005034222635497307,0.014251096842407364,-0.0018551773877372333,0.004077047792929986,-0.008586951073725844,0.011577210631455878,-0.009043828279831533,0.0018722115718827637
b0768,-0.01641911498344106,-0.0026223311369963894,-0.00178297417886611,-0.004960785510604586,-0.0014607451526691695,-0.006076409760795383,-0.003036695252641763,-0.0011487795415633952,0.010101674708318955,0.0077895368096586315,0.004998287737066854,0.0019281780802090766,0.013658474552025738,-0.010073299960735011,-0.0022050746760346744,0.005177665027792737,0.0054131726798849564,0.010712444248153562,-0.0005344204468022847,-0.0002859185153360375
b0769,0.00034615188845035956,-0.00439602206508586,0.002109785462086321,-0.0021164166235843568,-0.0006597917986254858,-0.015497898530114866,0.00028805437211118577,-0.003673875942605588,0.002030950822217342,0.0031098452736231493,0.00960119998903153,0.0040660409773882016,0.010010466851522022,-0.009636316988643744,-0.0028181255111239894,0.0057725113090222714,-0.013217858499908707,0.0034924467631995337,0.00016444696080203527,0.0015480377621198357
b0770,0.0036346672061765384,-0.003344423387241207,0.002426969464154208,-0.009574824572937225,-0.00028579475207192326,-0.012470666464211341,-0.004418931963995491,-0.0012302835171287732,0.003383774177415592,0.0006550397022765052,0.012176477339698857,0.006132047717209449,0.006197504135906541,-0.007099242817516168,-0.001771412248084597,0.005014899272775357,-0.0010841648548974112,-0.001377528175433317,-0.002549072443322092,0.0002647555899077061
b0771,-0.005555742858811323,-0.007918415250736105,-0.0006526585669562552,-0.006494046641492904,0.0005745041858837392,-0.011942104186919301,-0.012347269836970112,-0.012497829203908737,0.0025347429392159216,0.009217745567070872,0.013442059507881549,0.006690513848623919,0.0021879437427267754,0.00048655753584398505,-0.002255736962287602,-0.004824469841707623,-0.0036622728882364417,-0.01169492058933291,0.006364006638896404,-0.004204684488901968
b0772,0.000151168990162451,0.012798863291586266,-0.030645833730609,0.01813426886113065,0.020131452491251,-0.012910091612123767,-0.005642660533515408,-0.022675410825980718,-0.003212739755681825,-0.013527188339922088,0.0016733914575814393,0.0031784685068332527,-0.0034736188903581456,-0.008460422576176307,-0.0097266583528876,-0.004508297588944755,-0.01383146055796272,0.018379700817651737,0.0047131725333259215,0.0030665812919428736
b0773,0.019357299906709594,0.007371654879393851,-0.006479324516791218,0.0031710839484760402,-0.008120098269293644,0.029966547610623232,-0.0056897649810307635,-0.0038316966958899766,-0.00973448477093992,0.02336463582049483,-0.020351139616035057,-0.009967670875106575,-0.013106493487509132,-0.007395059252651279,0.009922142257666975,0.002963942403998162,0.015177281265834558,0.015980133546807742,0.003350944520113296,0.00971689436942916
b0774,0.03352961781406971,-0.012118010473785933,-0.016064923854190623,-0.00329665273501141,-0.029743627794317346,-0.0013234684356666152,-0.007947505518090293,0.0025291305093989155,-0.008485992011974367,0.05137010154024652,-0.006266995982839064,-0.01854809557017327,-0.008635767887874103,-0.001191042734386699,0.011333537010339087,0.010573379737585091,0.00934902021418168,0.0003219981389619444,0.04700678047337454,0.04882268152221619
b0775,0.02456215146617578,0.0003396463917695433,-0.01980937648173809,0.0018190019615097214,-0.010626883935268994,0.008237155120723354,-0.01424684328876836,-0.012901187134304595,-0.0029604130148056513,0.029768930937354405,-0.015581771104135,-0.019382592015466365,-0.019378408919360463,-0.010104120256377006,0.005006417313555738,0.0014605914562235574,-0.004829728888506052,0.0061660788076601586,0.05885188938465733,0.04028941363610227
b0776,0.04043634265523043,-0.008953390571578504,-0.020451282173067607,-0.002218650291177469,-0.015757877495763475,0.0015397588534711904,-0.012415960889795973,-0.016273705461467,-0.014751744920755072,0.001651506216268994,-0.0070070642088351665,-0.018560492207808102,-0.005278038928290302,-0.012385825993878115,0.005304391388152086,0.00838385517422981,-0.0024721647831694032,0.015946729259938352,0.05947305587272595,0.03419025591432061
b0777,0.03274117516774641,-0.006965664933676961,-0.008570276158566157,-0.011577988033369704,-0.0016244466764073037,0.0037344526811248823,-0.010731530573037908,-0.00843130322811921,-0.013259048637012957,-0.008601318360708836,-0.012334843821031843,-0.012124834393382035,-0.00012071630005678892,-0.01313673031438289,0.003778840692934012,0.004801029877406638,0.0018852828806843892,0.011157684610918055,0.05050866120149435,0.031523091517888
b0778,0.028437543536050686,0.0043926329503521395,4.3461225477949086e-05,-0.017190241311361782,0.006828030217170799,0.0026307481769838885,-0.013269816297673721,0.001947598727144047,-0.006082904311657321,0.0012379646307031237,-0.01797863777136021,-0.006700051797062654,-0.012302358008549652,-0.010723856553388764,0.0013584818462026018,0.004482087792624863,-7.620114771079033e-05,0.008617474485921667,0.04878257371088339,0.030355282310770462
b0779,0.0166626082168517,-0.00048612744465268993,0.020041220517650737,0.000508731135022625,-0.010152771208883315,0.0037250519827517078,-0.005792421392934837,0.00787207440796635,-0.016234844980787547,0.011305895745030384,0.0010488278277384774,-0.0036579721916507393,0.00025735343092861,0.005400427207157601,-0.01191563100228274,-0.016836365406858657,0.00732497995329107,-0.002351941172939983,-0.006725415976552455,0.003125880577271373
b0780,-0.0011341245430850596,0.006057115471211647,-0.011219200480763443,-0.003815355897460982,-0.0027245348682559067,-0.00913216540245424,-0.0016803928501501028,-0.004035797144425588,0.002054094941080182,-0.0137395908793515,-0.0032464447122717657,-0.0019055552669580845,-0.0077858391935343215,0.0035905626717211044,-0.009627197929674987,0.009427937142122275,0.007005169323417603,0.014969553589204347,-0.010182230666660796,-0.00401897910726883
b0781,0.004785097495828489,-0.0029686354995124625,-0.005962614557523613,-0.009461443941081176,-0.003348909121550931,0.005326657823170601,-0.00412398929371223,0.004928682103122292,-0.012049592334215218,-0.02086792568413433,-0.008722104392822136,0.02561096919208398,-0.014455433391864171,0.013931447562293624,-0.007270018532420498,0.00394875094663363,0.016644647578854005,0.002766771724505957,-0.007035626907120255,0.020177790142930835
b0782,0.011154558653171229,0.031378754602735315,-0.0007377874245158144,-0.00839156478670175,-0.014772182179383022,0.010552336567742925,-0.008949686948241874,-0.0035732201798656872,0.017699545771988935,-0.004348656284609536,-0.00842534707799468,0.027065655271902214,-0.0165942627247042,0.03148135059989046,-0.013076972964688991,-0.0026520246507874693,-0.0018607168542483057,0.01610998572350823,-0.010993282646098092,0.020923304549941863
b0783,0.012158997890756376,0.011618748866212931,-0.014680016388546808,0.006841231705785792,-0.02092740053580746,0.009670107067249932,-0.006057566449807851,-0.011204621400592606,-0.0008533738538850241,-0.005167819567552352,-0.009362551145385709,0.020434648794588894,-0.01325921609256187,0.023325809599167798,-0.01043127628765082,-0.004464316721732708,3.395916473501455e-05,0.020628478298123306,-0.005503058100711849,0.02028321956272365
b0784,0.020641932503074112,0.026895118252850014,-0.01664199304184008,0.012789951161493283,-0.02605698035510635,0.007405204839961495,-0.005643967820347618,-0.011990225247481515,0.017135851087106285,0.004833446310075416,-0.0038910940550385058,0.018741117434104018,-0.018007470186820456,0.037114273035290114,-0.009775718741752214,0.009724655122336062,-0.008800794766639173,0.01778122884255778,-0.007554991242435489,0.016021738976526895
b0785,0.007531332232092365,0.010746255043188614,-0.025721288006049465,0.013032508701067778,-0.02140844802232408,0.009568106794672859,-0.00827763953589256,-0.01778109645957611,-0.0013545554753366471,-0.001999990294007806,-0.011618131461494883,0.01683925120766479,-0.024095590739748884,0.013664750706440425,-0.00881281616544252,0.002793976437180249,-0.007934534627810111,0.02521078657943893,-0.005472291832313299,0.017292295418155045
b0786,-0.0006902983691368899,0.005097495375005711,0.023809323788512967,0.0008876199193336489,0.006499330256681786,0.009982451524430488,-0.003540987802910553,0.007606291480361347,-0.003626010449110278,-0.001982768296675686,-0.007422767112849803,0.002900054598330349,-0.0020561684639706294,-0.01048725325706334,-0.008512157506613036,0.004311165210514532,-0.005805764662358048,0.002612039652950626,-0.006454768579059037,-0.005209521643527083
b0787,-0.006856323328034778,0.00013727545772308084,0.014343686676368629,0.001033015184305802,-0.00441557076378159,-0.0030647503431171954,0.004560379958263232,0.007302125030954572,0.03251318405609557,0.017854712926960573,-0.00039596158696162927,-0.008027809139289159,0.011515734019216501,-0.014663037264099,-0.008509975854193452,-0.009944164349899124,-0.009423981293235914,0.00483413485074745,0.000993197371545129,-0.0038876899791157743
b0788,0.004668186171273835,0.0009096064439645229,0.005066279062494561,-0.004643581317191054,-0.0030002824881179037,0.046201933477248415,-0.0023623777296253204,0.020295130896740152,0.002934870470193106,-0.012122434036922983,-0.00198988401256719,-0.008470486011020642,-0.005392730212782698,0.0059348480808687374,-0.0034005744936611453,-0.00616450934120678,-0.0037776352388520303,0.005956020863984709,0.0006031484534949787,-0.00032987231887408175
b0789,0.0021371290426066667,-0.006303881475017158,-0.007625611655760804,-0.0002184963539787828,-0.0010738277364147188,0.06618956585401904,-0.004114922413558012,0.02014354422510465,-0.016428689866665926,0.005257715176132263,-0.007352014053771466,-0.0017595925948035286,0.0017343523137780133,0.008387238403978028,0.001226272195830343,-0.008261190775672786,-0.004779030892431322,0.004765595311706963,0.005615126098251899,0.001269677586946003
b0790,0.0024551507885340767,-0.0037256126409871146,-0.0025925498855326147,0.007336958892980161,0.0037030064064109787,0.07009225172305848,-0.0020901463831977155,0.02068503761471113,-0.018241587469306524,0.007752823120240859,-0.008374145680456264,-0.0021832955475409583,0.00151235092695266,0.010750009546829182,0.0014620731866453282,-0.00550859881367924,0.0017643338260916865,0.005227066557321253,0.005447568259653941,0.002060217907839649
b0791,-0.003441470572153032,0.020396419961659595,-0.006776129804745822,0.0018521907091836078,-0.009824994786551343,0.0013130434108693306,-0.004187292884179931,0.004797180501510357,-0.0013910542942110746,0.028383357097397963,0.013947223672401896,0.001653259003163283,-0.001082415681828301,-0.015593878291922807,0.04061890101662454,0.0076169615758156645,-0.002620267625272848,-0.0035912712426969637,-0.02474052514479715,0.0037265657234577536
b0792,-0.006216134256763392,0.008469194364040455,0.010340129054321337,-0.022152765305422994,0.0011156671947829212,0.012443468811497545,0.0009906988050918867,-0.0010392284520662335,0.001992125857613032,-0.02461940433614218,-0.009563852376644491,-0.0029294097718937204,0.000685388799345138,0.007632012846480134,-0.007856725264854886,-0.011716626619409733,0.008591820098802041,0.013533186256575921,-0.002555888595565772,-0.0012860779825055952
b0793,-0.0022703398443774787,0.008716889405674073,0.006359450827215427,-0.020413956388217667,0.000166200039676493,0.011459822101485906,0.0001299566321957111,-0.004718990946722583,-0.012901831212862461,-0.019719514970667835,-0.005934079445241568,-0.001090849069998715,0.003176998969179606,0.012532330211938341,-0.008687038513103845,-0.01709879830762253,-0.0016744499054082828,0.01267881293031888,-0.0018619111788215875,-0.003739996437155712
b0794,0.001719769444865037,0.010552243948898117,0.012823627986623258,-0.008550029696664041,0.0008195106816525737,0.00875693549184832,0.0006444444853684698,-0.008330181076805767,-0.011559620909493749,-0.0214237036881097,-0.007016641812982445,0.002265283996571443,0.010235529543965559,0.012596615122000658,-0.01173323954102769,-0.013430882139944105,0.004616004635733064,0.011823346441589017,-0.0023538159380061302,-0.004230758155673958
b0795,0.0007389985608663584,0.018375646935282604,0.02027563327376376,-0.007334627535897641,0.004802617518240793,0.009922657075345646,0.001744882875841711,-0.006313832233679859,-0.01078028997562945,-0.014760624154379546,-0.005621498750601194,0.006567740058211398,0.007543095589329346,0.015262899687956896,-0.015165452105677275,-0.011278010233682457,0.004667999751721034,0.012232252892972738,-0.006246725035561433,-0.0024807696475256176
b0796,-0.0022179407017283645,-0.004472005891020285,0.021271017445427715,-0.013086942175608242,0.014302668884123544,0.0007698700385018125,-0.0003899201902561394,-0.001092032229682729,-0.024870534004121075,-0.007627463822155549,-0.0032023223949785213,0.0014109275786376308,0.003668239032487555,0.008599163966075647,-0.01719898476874632,-0.014241350918149362,-0.0026341983375462973,-0.0004826035368940809,-0.007369047630431668,-0.0066727045793026855
b0797,0.012000841511536688,-0.018771091780913487,-0.025692066868298356,0.0010081294215155189,0.004304914179107958,-0.0037657771786568446,0.004765979730857646,0.03911990774612684,-0.018895363067037783,-0.007869327509130875,0.0001686521418106756,-0.0223347579570219,0.003077708554941256,7.874871428778955e-05,-0.03080240387884237,0.0050657390960584065,0.003620990837062347,-0.030623362032985275,-0.006598776382429392,-0.025623743780225514
b0798,-0.0091836413959787,-0.009756997191357825,0.01183326470673319,-0.002224174352059594,-0.016288645960566814,-0.0012895087196978944,-0.005829837254183898,-0.0065751266774535565,-0.005675502912018616,-0.016695934192004405,-0.014488937180205818,-3.0035467205927974e-05,-0.004820909084461693,-0.020353271683261603,0.02164244633267142,-0.00047219352045935355,0.010229547316027968,0.010960702170980084,0.004898836154187473,-0.000498024280101206
b0799,-0.0005240951266990162,-0.01539390548847001,0.013567519423425961,-0.004139650099430094,-0.0052594633785532745,-0.008220344077623818,-0.00125393830231321,0.01357931061949344,-0.02336036667639361,-0.007593980699615159,-0.004476913463706906,-0.00013421787857094164,0.01063679582635593,0.012997836933812347,0.0033096434876321973,0.004239053693678314,0.0020840334695886573,-0.01192237865320185,-0.0003786881722829374,-0.0013684661171765094
b0800,-0.001523941544050603,0.003929212978235373,0.019843127132170398,0.0025807296218105413,-0.001092117773030003,0.007210316317176477,0.0009989442212368894,-0.006976446908356208,-0.020372898561330274,-0.003205531278932958,-0.008673723718228542,0.002396186702316831,0.005553893958353189,0.005223907604406084,-0.01631183545014002,0.001244767176588654,-0.010333245742891876,-3.294237269972254e-05,-0.0019044238901739375,-0.008175852106039116
b0801,0.025831398067730292,0.0019509707631840095,0.014585376837898024,-0.00010122822070923146,0.008563120738492089,0.006249986326929345,0.0027705179300190922,-0.00952771393516674,-0.008945643926647472,0.01822180864988169,-0.019409798567636572,-0.006277080628369851,0.0032499599902303185,0.006755305685615776,-0.0035717494363309435,-0.004685452078992009,-0.0022142909579604443,0.003370616511799113,0.034908980000148845,-0.005607945342571485
b4769,-0.0041361043878445315,0.010166582434468925,0.0026346334500595044,0.004950241858610085,0.004473720316734789,-0.004383665260027291,0.002240575059089327,0.005097596828243904,-0.0010165657137260191,0.0008769365493719811,-0.003364653587130482,-0.003555943168232357,0.0020966764561893706,-0.007196212386737047,-0.001904352378417287,0.006785765462376819,0.00419697431338711,-0.004674997799154286,-0.00557799607783077,-0.0017346724121746102
b0802,0.0070751984881226694,-0.016842164072630037,0.0134702786350998,-0.021805667088802723,0.015482131343842886,0.009540017672268768,0.006260878818001283,0.00503087778939529,-0.02126739963558833,0.037159745961198615,-0.014462608060668356,-0.016874049767654137,-0.0067114123602098575,-0.015744032745648,-0.02931386419635562,-0.021451739795640364,-0.003712651777119836,-0.009989651184236384,-0.015322600266208937,0.01915607672940008
b0803,-0.0030979027966187025,-0.008050978526016607,0.01623085560213822,0.02047084880903791,-0.008407482403559562,0.028601856433598943,-0.005123705126178819,0.004876134382208332,-0.0016201072096782836,0.0016580046862263642,0.005871880834277347,-0.004003529417010115,0.010918733137473156,-0.02086787367662727,-2.92166055692862e-05,0.006525399473890771,-0.008207171922735975,-0.007520333886189716,-0.014710119788681506,0.06304561354020215
b0804,-0.02074531053709926,-0.00453693442838456,0.0023465294352370677,0.004198896434992357,-0.017476670769538297,0.008686465610740919,-0.003800250671751342,0.004205849738397891,0.0023757895202155413,0.005994394500114167,-0.006817958308542644,-0.008658964757436627,0.0018725087111602782,-0.0012470469705979103,0.013892644732849483,0.026067974121830796,-0.004795002817067928,-0.024285468910123797,0.00037687269203985537,0.13109405218292886
b0805,-0.027782089025733876,-0.0059995082859994765,-0.003262836918744313,0.017229795788566794,0.007678412758269097,0.00892534293813407,0.005797475871371693,0.00800877497028197,0.00138438614272857,0.002177784102106356,-0.02657178922988691,-0.02120999627378719,0.010676636425346412,-0.012514569440011626,0.027491577424924297,0.030275378850885156,-0.011064217033755229,-0.04149176380122676,-0.0007160238627864597,0.17898810321144262
b0806,0.0006635526481986052,-0.005050341102490464,0.005731237865323978,-0.0015205177364297378,-0.004544578374331934,0.0454082204101589,0.0012867404945703645,0.019873035623206133,-0.01590190843622365,0.021761794126630245,0.017109714760220475,-7.001433035630806e-05,-0.025575777224162544,-0.016109599806996593,-0.011962795061862503,0.004505549433541438,0.004130807098999725,0.012760261070505543,-0.008997350488814303,0.005977515082727549
b0807,-0.00714113076546957,-0.011971217127893199,-0.012815656800921924,0.0026856450156077915,-0.006237088694337788,-0.0075492704674140635,-0.006665397174774083,-0.0071169694223992865,-0.01809218632590284,-0.0016954013835531478,-0.010129020030716257,-0.007729822798107869,0.0041685800797723795,-0.03192746994872445,-0.0025049092022239043,-0.010860150033849872,-0.004525628363074891,-0.029941153778224407,-0.0029217885254380336,-0.009583735507318251
b0808,0.002313974789447085,-9.143082635228406e-05,0.00023354010159626156,-0.010352352139312881,-0.002485385309880475,0.03618751068615307,-8.2390768911222e-05,0.00667112493345543,-0.0012006867595189218,-0.008392824024906907,0.0034057711979755285,0.001153772004224892,-0.00904176044252132,0.006936734423207508,-0.006834830578661824,0.009182070944109826,-0.005263991421566611,0.021832766018253784,-0.0029777365959728257,0.008518977753989153
b0809,0.0019001715603436447,0.04322223972960435,-0.03327385088720136,-0.0049348710600259724,0.010035945523812382,0.007302150394550319,-0.0033934837658069943,0.01561476941254187,-0.0022078830611208995,0.002099324643076503,0.01694075809725415,0.007000165653570101,-0.012671648195914176,0.005922936150587181,0.013184209199301201,-0.00999926568903618,-0.011193066519357446,0.00788427514859394,0.025272376178407677,0.002925500382640312
b0810,0.006001283328873463,0.03475977480555999,-0.03244836729464402,-0.0031902823977101565,0.007167459661210762,0.007844962705363301,0.00010317428656020345,0.006020919763716502,-0.0017862576135726888,0.003566595767635003,0.01873558150404453,0.00544272700404859,-0.006528958312547719,0.008238144066689074,0.014527052987490638,-0.010388785872706516,-0.010729964735452527,0.009594437815529712,0.027465635721036125,0.0011932175954219746
b0811,-0.010846053292625973,0.03915802810690689,-0.0035093939614897654,0.0016539557106953256,0.019860624627729303,0.0036926684896028223,0.005985476805258474,-0.0018530460021205606,0.003447014451242179,0.009591007033780139,0.02500196246393962,0.015668957711486794,-0.01482284898021683,0.014682936101206284,0.011264596586769052,0.001992247644677635,-0.017773960945532703,0.0007817631466042153,0.030544917325338823,0.002669364985834463
b0812,-0.027266735312844827,-0.010724975293091417,0.016933067124252778,-0.015811478360120663,0.015306085653193512,0.07858990316150445,0.001830528421576856,0.005568306201500455,-0.029633393703253928,0.00912574125967124,-0.013304629175652378,0.003256801968114184,-0.008414433348063877,-0.004543651668528564,-0.0026935526013730374,0.004789126692899731,-0.021194739180250496,-0.00194539606139982,0.001599628289456975,-0.013093078066124897
b0813,-0.0011433396886574982,0.006556851552747465,-0.01905247300942848,0.0017436256117681359,-0.0021501341841779847,-0.00027223872522542323,-0.003107063354472801,0.021135002216931695,0.007208044072986307,-0.0057411758255971135,6.421423241679456e-05,-0.009668548759605225,-0.007053446190120651,0.010559322952316284,-0.0017096122048604258,0.007079471399402395,-0.00046105202694432756,-0.009197978898210526,-0.014569594014308112,-0.004081255443678288
b4736,-0.0040713051576494845,0.047031646494012626,0.003944055005262139,0.0014400734713351975,0.0025557987775286684,-0.004947676152004111,0.0040592305848455405,0.0047137966962375035,0.000786489760318011,0.0013572645121904617,0.0007181663108816302,-0.0048399533364703855,0.0013078524310745855,-0.006862031512470312,-0.003785499619294492,0.005180686622987982,0.002625118896871105,-0.003991858929528279,-0.005520069753593316,-0.002166962618523363
b0814,0.006462491193505056,-0.00536088021358229,0.005491634088435392,0.00043855835978651105,0.00900941221587528,0.005495759808940094,0.0006624500314665504,0.019853238045068347,-0.008544631605811667,-0.0024080632216027385,-0.021387717060062435,-0.0026557349055323404,0.006768054138792209,-0.005744636750198626,-0.03268760356616464,0.001093416947943302,-0.006986275699299037,-0.001143621214126721,-0.014556824667645837,0.0003882832862871365
b0815,-0.008831727884574429,-0.02612503060479926,-0.02467291660703578,-0.003223586904480139,-0.012857111046428223,-0.01226790337484584,-0.001951157038195223,-0.005355191544550696,-0.007739995111692977,0.009955637924189752,0.01710811739035283,-0.0018877468762155932,3.6076986551469916e-05,-0.03067428329700234,0.0006333850493471868,-0.011982729172439265,-0.005643287319128151,-0.020357272272652882,0.005506356606609445,-0.0033985127341986643
b4705,-0.010768221979281881,-0.028249736791803755,0.01761729034446983,-0.012954052959700138,0.0076617732639114745,-0.008082677925939913,0.013367229726876532,0.05185481224616017,-0.012512197117062475,0.03024506662909209,0.023383205046300388,-0.04891669482269712,-0.012973539214843243,-0.03513837993863648,-0.0007304183568424182,-0.020820026021661404,-0.00037502150453060193,0.017438324329120326,0.01400877348237506,-0.0003601977299014708
b0817,0.00033042494199054357,0.026816444138105834,-0.0016451619927597189,0.014389929381572544,-0.009062295541470217,0.0048239699129793735,-0.010153565122512155,0.01713499826218381,0.011474689075924235,0.01743176910661781,-0.005845406462643833,-0.023465989608988762,-0.007933557755781064,-0.007590909607084244,0.0051013367599937135,-0.007700347528378283,0.009293599879511266,-0.015138435487497486,-0.004046132298068789,0.0007955015834393202
b0818,-0.008991423969402298,0.006855896704903058,-0.000641185005191186,0.013013082199448653,-0.00280634312957693,-0.006020399235424225,-0.0069282551705716075,0.007301113711256142,0.004579634037862826,0.0022837779766318052,0.0010143231727960385,-0.02323787955766427,-0.00900447792826962,0.008029987738855538,0.005455135838381924,-0.0017224834572961232,-0.013315266631379342,-0.009823249014095491,0.0017364439379194117,-0.009080067390788373
b0819,0.013765109241702761,0.003939179878307393,-0.02705723942372604,0.010800878882143337,-0.0025907487883608895,0.00098382240212053,0.00021214988246304856,0.021126694798469667,-0.008157636614522273,0.02661197809940595,-0.004244928260436132,-0.01059234817965743,0.007397119740880829,-0.00950171178596367,-0.011693465280443141,-0.0009237670882712444,0.007198734136273317,-0.000176370380452207,-0.0029322856001903494,-0.0009253432401661374
